full_text,label
Wat is this nonsense jo witnesses mare gaye unka zimmevar kon h koi bhi lady khamakha thori khaegi ki mera rape hua #CleanChitToAsaramBapuji,Hate Speech
@narendramodi Ho gayi siyasat logon ki jaan se sir kanun to pehle rape ka banna chahiye pehle balatkar rukni chahiye Hindustan me fir gaye ki baat kr lete,Normal Speech
@ayeshaniazi420 @poornasandur9 @UsamaAli133 @ShameModiENDIA @baaklolmodi @republic Vo isiliye coz humare yaha adhe case se jyada case fake hote hai..BT vo bhi reprt hote hai &amp;...apke yaha to rape case reprt hi nhi hote...,Normal Speech
"@cmohry @MinistryWCD @Manekagandhibjp @BJP4India @BJP4Haryana @MIB_India @PIB_India Sir ji , gurgaon me ho rahe lagatar rape crime ko dekhte hue to aisa lagta nahi . Fir bhi aapko lag raha hai to aapki sarkar ko badhai .",Normal Speech
Shaheedon ki khoon ka soda ns hona TAhir ul qadri ki azeem tarbeat ka nateeja hi we proud of bring qadriii,Normal Speech
@Bulbul64115872 100 Dino mai Bohat vikash kiya UP ny pura hindustan dekh raha hy rape murder etc Yahi hy vikas,Hate Speech
@RajatSharmaLive himachal gang rape ko highlight kyu ni kiya ja rha hai?  Ye case kyu dabb rha hai???,Normal Speech
"@mansipawar026 @bhardwaj_riddhi post hi kiya hai,koi murder to nhi kiya n😂😂😂😂😂😂",Normal Speech
@subodhkat @mee_sridhar @kamaalrkhan Doctor chutiye terrorist Hindu bhi hai.lalu kon hai Hindu uske 11 bache hai aur ha 11k rape ya shaadi kisne aur konse bagwan ne ki chck kar,Hate Speech
@S_MahajanLS aapki speech suna beti ke bare me.agar beti ki saadi ke baad uske sasural Wale uska murder karte Hai https://t.co/Ha3aZQEb1V,Hate Speech
@aajtak In se pucho inka kitni baar rape hua hai,Normal Speech
@ANI_news ek aurat ho kar aurat ki rape bat  karrhi ha owh tum ko sarrm ani cahiy,Hate Speech
"@raviaryan700 Kyunki unhe #rape chillane pe TRP milta hai. Uske baad woh jhoot nikle toh, unhe usme interest nahi rehta #CleanChitToAsaramBapuji",Hate Speech
"@online_amna @asadghani3900 Han,loadsheeding bhe nae ho rae,aur blasts bhe bohat kam ho gye hain.kuch maza nae ata ab.thats why nawaz shuld go.",Hate Speech
"@BJ_Socialist Sirf rape hi nahin, nikah karte hain aur Musalman banate hain Hindu ladkiyon ko patake. #LoveJihad bolte hain ajkal.",Hate Speech
@imbhandarkar kyu madhu apne upar bhi toh film banao.ki tum kaise film mai role dene ka promise kar ke rape karte ho.pahle apne gireban mai dekho..,Hate Speech
"@AtifKhanpti I hate calling him ""Maulana"". Jitna ganda Islam ko is banday nay kiya utna kissie nay nahi kiya hai",Normal Speech
@Dr_Abbas014 @salarkhel @saaraan @syedmohdjunaid Ali bhai aaj kisi ne uworld se deep rape Kia hay. Dard horahi hay :p,Normal Speech
Ek desh ek tax to phir ek desh ek kanoon kyon nahi?Common civil code lagu ho aur Jammu Kashmir me 370 anuched hate to Islamic aatankikabume,Normal Speech
@Anshulsaid Bach ke re tu bhai rape wape hojana h tera kisi din,Hate Speech
@aartic02 Isko dekh kr lgta h ye bhi kafi baar shikar hui rape ki,Normal Speech
@Narendermodi_PM Ye kya chlaa hai jab tak wo khatm nahi hote tab tak humaare desh me rape murder khatm nahi honge unhe faansi do plzzzz sir,Normal Speech
"@VinodMi19266003 @KanNag16 @ashutosh83B haan poocha, usne ek din rape ke kosis par kar nahe paya kyonki wo hizda thaa. see where is his wife😁😁😁",Hate Speech
"@AmarUjalaNews Dogli bat karnewale tumhara koi bharosa hai kya? Terrorism ke janak ho, pak parasti ki bat karte ho! Tumhara zameer kahan hai?",Hate Speech
@bainjal @yadavtejashwi Sahi toh kahaa hain @SushilModi ne.. baas woh Safeed aur Kaali Dadi add karna bhul gayein! Sampatei registere; Rape; snooping etc etc,Hate Speech
@BahadurManmohan Its a pity that india ko bhi sharam nahi aati aur terrorism ki aadat pad gayi hai,Hate Speech
@narendramodi Delhi rape case me khud ko ati savedansheel kehne wale sabhi news channel jo insaaf ki baat  krte h kya unke liye himachal dur pd gya,Normal Speech
@AILRSAAII Nahi.....bilkul nahi.  Agar aisa hi to har murder ka saza Death hee hona chahiye,Normal Speech
@ANI_news Lagta hai inka bhi rape hua hai waha,Normal Speech
Strict law follow honi chahiye rape ke liye. Jisse rapist ko kuch galat kerne se phele hamesa ye image ka  khyaal aaye. https://t.co/SgJjZsMaSG,Normal Speech
@ZeeNews Phir roopa ji ka kitne baar rape hua hai Bengal mei,Normal Speech
@Gurmeetramrahim #LifeChangingTipsPart31 App ji ki mehr se gareeb logo ko kapde die hate hai ji jo ki bemisal bat hai,Normal Speech
@_arzkiyahai_ @kamaalrkhan Jitni nafrat tumhare dilo me hamare liye he us se kahi jyada pyar hamare dilo me tumhare liye he...hahahaha...Mind blowing acting krk,Hate Speech
"@NavbharatTimes Madam, rape ka pata nahi, leking rape ke zute case jarur ho rahe hai..#FakeCases . Save men from such false cases.",Normal Speech
@bajiraosonytv @cloudy_megha @nilanjana_p Mastani se had se jyada hate hai kichah kar bhi mai uss actress ko pasand nahi kar sakti jise maine badi devrani mai bahut pasand kiya tha.,Hate Speech
Agar pure Hindustan m body scanner machine laga diya jaye.. To atank wadi hamle or murder daketi lutpat jaisi wardat shayad hi Ho payege. https://t.co/k1EdORHJnF,Normal Speech
@RajaAsifJanjua4 @pmln_org Nawaz shareef qadam barhao model town par phansi aap ka muqadar he,Normal Speech
Wo development kis kaam ki women &amp; men save na ho.Rape &amp; murder ho rahe hai kya ek strict law nahi honi chahiye.Jisse criminals me der ho,Normal Speech
I hate dis word pyaar .......yeh kisi se nhi karna chahiye .....karna hi hai toh khud se karo ......,Hate Speech
@Hamza_Hamir @ANI_news Main neutral hi hu.  Radicalised ni hu.. Jinko bas khoon ki pyas hai.,Normal Speech
@digvijaya_28 Kya galat bolo miya?Tum jaker dekha kya west bangal me?Kya ho raha hai? Kitane rape huwe kitane ghar jale?Usake liye kya jibh me lakwa tha ?,Normal Speech
"Monto says ""Piyaar se Achi Nafrat Hai Q K Piyaar mai Seraf Kaprhe Utarte hai""",Normal Speech
"@Jaiiihinddd @BattleOfPeace @ANI_news kisi ko afwah me mar diya to muje kya, hazaro ka rape hua usse muze kya.. meri Sarkar h mai rok ni paya use tumhe kya..",Hate Speech
@iMac_too @RatanSharda55 Yesss. Tuka  Ram.   Prabhu raam ne bhejha tha usko isliye hindu terror game ka end hua. Shame on congress,Hate Speech
Nawaz shareef pay bura waqt aya hwa hy Jo tall nai sakta q k is nay ashiq e rasool MUMTAZ QADRI KO PHANSI DILWAI ALLAH KA SAKH AZAB HY IS PY,Hate Speech
@samirk02 @my2bit @coolfunnytshirt @JhaSanjay Waah re logic.  Inka bus chale to ye party ke logo ko phansi de denge aur bolenge ki ye to party ka internal matter hai..,Normal Speech
mai apne desh rajya or gaun se bahut payar karta huan kaya aap karte hai. agar ha hai to hate  chanise product and love make in india,Normal Speech
@abpnewstv Delhi rape case k waqt sadko pe utar aye insaaf ki baatein ki kya ye bachi Alag h kya ye is desh ki beti nahi thi,Normal Speech
samaj lenge woh baby rape joke ke liye andar gaya 😊 https://t.co/OqM3ndkLDo,Normal Speech
@ptshrikant @BJP4India @BJP4UP @UPGovt shrikant ji up  me bomb ka terror akhilesh yadav party ki nakami hai.,Normal Speech
@vedh97 @goldenkumarshah Ab rape ko b dhrm m baat diye ho.Wah yr kya mentality h tm logo ki.Yaha aaye din aise incident hote h koi dhrm jati Hindu Muslim ni pcuh rha,Hate Speech
@MdArfeenAS2 @gamrelia @AcharyaPramodk @yogrishiramdev Aur tu kiska jo abhi delhi me pakdaya hai pregnent kutiya ka rape karne ke liye...😂,Hate Speech
#RupaGanguly #RupaGanguly ya wahi rupa hai Jo film me kaam karti thi na Jane kitne seen howe rape kuch Kolkata me seen howe yade taza ho gai,Normal Speech
@sambitswaraj Terrorism ko khtam kro....ram mandir banvao ye percentage 80 ho jaegi...kyoki 20% to muslim h😂😂,Normal Speech
@rajenderjoshi2 Well said joshijee madam ka khoon attasnkio par nahi khaulta,Normal Speech
@narendramodi Kuch din pehle 10th standerd me padhne wali is bachi k sath bdi darindagi se rape kiya aur uski laash ko jungle me fenk diya gya,Hate Speech
@abpnewstv Kuch din pehle shimla kotkhai me 10 th standerd me pd rhi bachi k sath gang rape hua aur use maar ker uski lash ko jungle me fenk diya gya,Hate Speech
Inqilab phoolon ki saij ni kaanton bre rah hi is mn karkono khoon DNA ho ga,Hate Speech
@beingammyaolakh @basuanurag Iss Kalute @basuanurag ki Aukaat Murder jaisi Porn movie Banane ki hain. Ek Barfi kya bana li Bhai ko Target kar raha tha. Khul Gaye Patte..,Hate Speech
@mdnaseemk @Ram_Guha @BDUTT Desh ko khatra Islami terrorism se hai..1947 ki galti sudharni hogi..,Normal Speech
"@MwaqasHanif Terrorism ka khatmy ki jang , NS KY khatmy k sath hog",Hate Speech
#gudiya HP m hue chote bacche se Gang rape ko koi bhi bda news channel cover nhi kr rha h. Inhe sirf Dalit/Muslims case  he nazar aate h.👎👎👎 https://t.co/9VH5SmAcbu,Hate Speech
@Xinpingchina_ Ha pata hai jab 6 zihadi terror me ek cm ban jaye to baki 5 ke against jane me kootniti apnani padti hai,Normal Speech
Mohabbat Tum Se Nafrat Hai - Episode 1 | Har Pal Geo: https://t.co/HZTAAjL826 via @YouTube,Normal Speech
Jaha nari ki puja hoti hai vaha . Bangal ke kis gadhe mantry ne pucha rupaa ganguli g se ki kitani baar rape huaa     aapake .sath. shame u https://t.co/C7u6fQShmm,Hate Speech
Only thing I hate about #Rains is that ki Baarish main pakode khaane kaa bahut maan karta hai !!,Normal Speech
"@Saffron_Rocks  Ghotale aur Rape ki umar Sarkar dwara sunishchit ki jaye, tabtak k liye inko woh kam krne k liye 10lac ka inam diya jaye",Hate Speech
"Wo mere bina khush hai tho shiqayat kaisi, ab use khush be na dekhu tho ye mohabbat kaisi. #love #hate #HBD",Normal Speech
@anilvijminister @timesofindia Pahale Haryana ke ladkiyo ko Rapist Murderers see surakshit karo Har teesare din Haryana me Rape hota hai Haryana kee sadake Gao behaal hai,Normal Speech
yarr duniyan mein ajeeb_o_gareeb log rehty hain Khaamkhawaa nafrat kartey hain or phir block kar detey hain...😂😂,Normal Speech
@aazimsaifi000 @iam_schauhan @maulanadehlavi @TarekFatah @nytimes @guardian Hai to asaram to rapist hai....ab tum halala me Jo rape hue hai...usko condemn kar Zara😂😛,Hate Speech
@rathores_ @ajaymaken tabhi Loktantra ka Murder BJP karti hai Supreme court bhi kai bar Phatkaar laga Chuka hai,Hate Speech
@narendramodi Namastey sir 🙏me apka dhyan himachal me hue gudiya rape murder case ki aur kheenchna chahungi.,Normal Speech
@DubeyAbhay_ TV ki sita ko ye b nahi pata ki kya bolna hai kya nahi bas nafrat ki rajneeti se Matlab hai inhe,Hate Speech
@KamalSharma301 @dtptraffic ab aapka hi challan katega kewal bade log hi ye complain hai aap nahi vaise bhi is sestem ko AAP se nafrat hai so enjoy,Hate Speech
@aajtak @ppbajpai Aisi hi taarif logo ko HITLER ki bhi karni padthi,Normal Speech
@sardanarohit @ZeeNews riya Delhi main uska murder hua hai uske headline jaise zunaid ki banayi thi kyon nahi banti Kyo who hindu thi,Normal Speech
@BeingSalmanKhan Kuch ESA kr Bhai. Log hmesha yad rkhe.   Help niche tk phunchni chahiye. Bich Vale kha hate h,Normal Speech
"@Saffron_Rocks @himshekhar_ Ek gadhi the jinhone desh k tukde hone dia, jb muslim hindu aurato ka rape kr rhe the to unko samjhya hone do jo ho rha h,uska pota bi waisa",Hate Speech
@ANI_news Ye Sab Pak Ke Agent Hai Kashmir Me Jo Begunahoo Ka Khoon Bahate Hai Fir Apne Pe Aati Hai To Talk Ki Baat Karte Hai..Lagta Hi Paise aane Band,Hate Speech
@singh1harpreet @AryavrataSweden @amangill20 @Gobindsura @smartrandhawa @kabul_shahi @DrGSingh05 @vappcc @sapnasandhu1981 To apko lagta hai Indira gandhi brahmanical paidaish thi aur sikho se nafrat karti thi. Aur Aaj jo sare brahman caste ke hai wo buddh aur1/n,Normal Speech
@ShifaAbbasi @Hamza75954 uni jake kya karegi. sunni to tujhe gaaliya hi h😂😂 btw agr aankh khol ke gor se dekhegi to pata chalega virtual gang rape hua tera😂😂😂,Hate Speech
@THEGREATKISHORE @irfan2044 Abe deshbhakto bante ho to jao roko unhe jo train Mahilao ko chedte h. Roko unhe Jo gang Rape kerte h,Normal Speech
@manakgupta hindu terror ka jhunjhuna bajaya ja ske,Normal Speech
"Ye sirf un logo ke liye jinko aatankwaad k dharm par shaq h,kuchh mutthi bhar intellectual logo ko hi abhi tak terrorism ka dharm nhi pata h https://t.co/WO2BqJciE5",Normal Speech
@ss224eve @Sharicababies @pari_sweet10 @MamtaYPatnaik I hate dis line 2....i mean shaadi ka koi mtlb hi nehi hai sirf or sirf rasme mai😡😡😡,Hate Speech
"@SSRs_punch @itsSSR @S1dharthM Waah..hate him or love him you can't ignore him..Baar Baat Dekha na trailer..kaash to DBB, Raabta Aur SDR bhi baar baar dekha hota😂😂😂😂",Normal Speech
@mojorojo Child rape par tame loko majak kari rahya hata tyare tamara mummy ne tamari chinta noti thati bhai?,Normal Speech
"@GIRLLOQU Jitne sadqaat khairaat pakistan k musalman dete hain koi aur mulk nahi deta, rape capital nahi hai hamara koi shehar, dehshat gard PM nahi",Normal Speech
@thewirehindi Toh phir iska toh saikado bar rape hua hoga,Normal Speech
@Andy88029 Ye kadi ninda bali govt nhi hai....army apna kaam kr rhi hai...bahut jald terror free kashmir ho jayega,Normal Speech
@Trolleshwar007 @SuchiDosti @defencepk Kuch bolne se pehle apne country ka halat dekh lia kar Jaha sab se ziada rape hota ha Jaha larkiyo k liye koi izzat nhi sirf rape karte ho,Normal Speech
@RahulSinhaZee  riya Delhi main uska murder hua hai uske headline jaise zunaid ki banayi thi kyon nahi banti Kyo who hindu thi,Hate Speech
@TimesNow Hitler rule hota toh desh me azam khan jaise traitors bhare pde na hote,Hate Speech
@ss224eve @Sharicababies @pari_sweet10 @MamtaYPatnaik Mujhe v....live in relationship ko prve krne k liye shaadi ko sirf rasme bana diya...hate dis😡😡😡,Hate Speech
@thewirehindi inka kahne ka matlab hai inki age in days/15= ? baar inka rape hua hai .    lol,Normal Speech
"@arvind1654 @LUCKNOWz @Dev_twitt @TarekFatah Wo thodi dikhega bhai inhe,Islamic Terrorism ka naam lete hi inki zubaan pet mein gir jaati hai,Frustrated Bechaarey😂",Hate Speech
"Rape no 1 state hai MP hai ,or yeh bengal ko badnaam kar rahi hai. Drugs ka over dose le liya roopa masi nai https://t.co/OAV97gUOHV",Normal Speech
@mlkhattar Sab se pehle qanoon vevastha darustha kijye kiy aapne bajrangyon gundagardi aur juned ka murder ni dekha?,Normal Speech
@SeemaCh63065534 Aisi faltu ki id bnd ho chahiye jo nafrat ko badhawa de,Hate Speech
@sakshijoshi85 @news24tvchannel Hindutwaa Bhagwaa terrorists ko bjp govt aur police ka support milta hai.isliye wo musalmano ka murder kar rahe hai aur unko tirange me lipt,Hate Speech
Please my humble request hay usko kuch bhi pata nahi hay. Jo uske sade huye bheje me aayaa vo sade huye mooh mese bak diya. I hate you nigam,Hate Speech
"@PINTUPR46001366 @Narayan32568585 @BBCHindi Dange bhi do tarah ke hote hain, ek jo congress ke time hote hain, jisme hindu aur sikho ka khoon bahta hai, aur ek me dharm yuddh hota hai.",Normal Speech
@kamaalrkhan @sonunigam Hate nai krta to hate speech kyu diya wo,Normal Speech
@sumitkashyapjha @OfficeOfRG Bhai Cong govt Mai saal mai 3-4 bomb blast hotehi the bhul gaya?  2014 ke baad  Kitne civilian mare bomb blasts Mai?,Normal Speech
"@sonunigam Kal to news se tumhara ye topic nikal jayega, koi aur mudda soch lo chtukarita chamkaane ka. Dukaan khol rakhi hai tum jaiso ne nafrat ki",Hate Speech
@MeMeow19 @vikrantmanishi2 Vikrant ko bahut man kr rha ki use koi i hate u bole..🤔,Hate Speech
@ANI_news kya faltu bayaan hai.. Bengal sabhi ka rape hota hai kya.. Inn politicians ko sharm aani chaiye,Hate Speech
"@brainstormlegal @anpadhVakil @crophunter25 @RanaAyyub Sir, we love kashmir and kashmiris.I am no warmonger.Khoon dekhkar to ulti aati hai.Par unko chahiye kya?Kya bigada hai humne?",Normal Speech
@Burhanrajput909 @BhittaniKhannnn @defencepk Accha hai ek do terrorism failane wale mulk duniya se mit jayenge.,Normal Speech
@Ranjeet78490613 @JituBha24821572 @akshaykumar Tum us aadmi ko apna ideal maante ho jis ne is desk ke azeem mahatma gandhi ka murder kiya.ye hai desh bhakhti.,Hate Speech
@anuraagmuskaan very true !!! but ishake liye bhi khoon pashine ki kamayi dene k baad bhi ghar nahi mil pata,Normal Speech
@manojpnd Haan...I hate Laal rang,Hate Speech
bro aik marti hoi owrat ko gali nahi do specially jub wo ap ki walida ki ad ki bhi hon .. i hate noora leag but apni apni samajh ki bat hay https://t.co/wTxlxBvUGV,Hate Speech
@SirPareshRaval India ke rules he glt hai sir chote chote baccho ka rape ho raha hai kya glti hai unke and ye sab krne waale ghum rahe bhar bcoz of rules,Normal Speech
@thumpsup @KanNag16 @quizderek @htTweets CM thai to terrorism sai kasai ladna hai sab malum tha. PM hotai hi sab bhool gayai. Or cake kaha nai pakistan bhi chala gayai,Hate Speech
@ashugarg1111 @akhilesh4people @pankhuripathak @anil100y @MP_Dharmendra Rape cases me capital punishment ka major scope nahi hai uske bawajood itna jyada misuse hua rape cases ka esliye females bhi oppose kiye,Normal Speech
@AjazUniverse @AjazkhanActor Yeh social side he humare desh me nafrat peda karte Hai hakikat kishe ko PTA nhi note dono ek dosre k nafrat wale video upload.karte hai,Hate Speech
@aajtak Terrorism bina logo ke support ke nahi panapta. Kya unlogo ke khilaph koi kadam nahi udhane chahiye jo hinduyo ko killing karbarahe hai,Normal Speech
@wajidkhan7 @sonunigam Aur jumme ki namaz main loud speaker pe Jo nafrat felayi jati hain uspe bhi kuch tweet Karo,Normal Speech
"Jab bhi news dekho to yaha yaha hatya, waha rape, chori, bas inhi sab ki khabar dikhate. Desh me kuchh achha ho hi nahi raha kya..?",Normal Speech
@news24tvchannel  ab tak to lag rha h centuri lag gya hoga.. Rape ka. Tumra... Dub maro tum sharm se,Hate Speech
"@AaravPandey4 @naeemshakh786 @Maqsood71256769 @sonunigam 5 Bari naamaaz padthe ho, ek bari bi Alla ko kaha Terrorism band kar Va dho ?",Normal Speech
"@bookmyshow A1) Laash ho gayi bramad, let me tell u meri jaan, murder weapon hain saare  aapki ungaliyon k nishaan #JaggaJasooswithBMS .",Normal Speech
@DamnDaniyel murder ki baat kar rahe ho?,Normal Speech
@__beingindian__ Pakistani terrorism pe aik book kyun nahi likhtin ap? Kyun k ap ko tou yahan rahy beghair he hum se zyada pata hai!,Hate Speech
@SushilModi Tujhe sharm aani chahia tuchhe koi Teri bhi beti ke sath Rape kar sakta hai . Betiyo ki ejjat karna shikh le budhhe . Tujhe bhi marna hai.,Hate Speech
"@AniqaNisar Aniqa you are so sweet...  Tujhse nafrat karna bhi chahu to nahi hogi,  Dil To tujhe apna manta hai tujhe india wife banane ka dil karta hai",Normal Speech
@MdSukun @beingdevendra1 Aur stiil sah rhe hai.jake sekho bangal asam me kaise muslimo ne jeena haram kr rkha h hinduo ka har din murder har din rape,Hate Speech
Ishe pelna bolte...torture kya hota  hai janna hai apko to zara balochistan pe nazar ghumao miya.yeh hitler hai to woh jahannub hai https://t.co/Q5fK89Renz,Normal Speech
